Time,ICSA,CCSA,MORTGAGE30US
2010-06-07,467000.0,4606000.0,4.72
2010-06-14,452000.0,4619000.0,4.75
2010-06-21,464000.0,4484000.0,4.69
2010-06-28,454000.0,4620000.0,4.58
2010-07-05,439000.0,4482000.0,4.57
2010-07-12,462000.0,4545000.0,4.57
2010-07-19,465000.0,4529000.0,4.56
2010-07-26,476000.0,4467000.0,4.54
2010-08-02,483000.0,4478000.0,4.49
2010-08-09,486000.0,4432000.0,4.44
2010-08-16,464000.0,4426000.0,4.42
2010-08-23,467000.0,4509000.0,4.36
2010-08-30,452000.0,4501000.0,4.32
2010-09-06,444000.0,4487000.0,4.35
2010-09-13,459000.0,4452000.0,4.37
2010-09-20,459000.0,4431000.0,4.37
2010-09-27,446000.0,4407000.0,4.32
2010-10-04,459000.0,4403000.0,4.27
2010-10-11,444000.0,4348000.0,4.19
2010-10-18,432000.0,4331000.0,4.21
2010-10-25,453000.0,4328000.0,4.23
2010-11-01,434000.0,4270000.0,4.24
2010-11-08,432000.0,4176000.0,4.17
2010-11-15,407000.0,4218000.0,4.39
2010-11-22,432000.0,4118000.0,4.4
2010-11-29,428000.0,4137000.0,4.46
2010-12-06,425000.0,4062000.0,4.61
2010-12-13,424000.0,4113000.0,4.83
2010-12-20,404000.0,4088000.0,4.81
2010-12-27,413000.0,3898000.0,4.86
2011-01-03,434000.0,3907000.0,4.77
2011-01-10,421000.0,3974000.0,4.71
2011-01-17,446000.0,3926000.0,4.74
2011-01-24,420000.0,3887000.0,4.8
2011-01-31,402000.0,3928000.0,4.81
2011-02-07,425000.0,3839000.0,5.05
2011-02-14,394000.0,3821000.0,5.0
2011-02-21,385000.0,3809000.0,4.95
2011-02-28,414000.0,3772000.0,4.87
2011-03-07,404000.0,3772000.0,4.88
2011-03-14,407000.0,3752000.0,4.76
2011-03-21,399000.0,3766000.0,4.81
2011-03-28,395000.0,3756000.0,4.86
2011-04-04,416000.0,3751000.0,4.87
2011-04-11,402000.0,3717000.0,4.91
2011-04-18,422000.0,3796000.0,4.8
2011-04-25,468000.0,3834000.0,4.78
2011-05-02,435000.0,3787000.0,4.71
2011-05-09,414000.0,3781000.0,4.63
2011-05-16,423000.0,3799000.0,4.61
2011-05-23,418000.0,3728000.0,4.6
2011-05-30,423000.0,3750000.0,4.55
2011-06-06,413000.0,3746000.0,4.49
2011-06-13,416000.0,3752000.0,4.5
2011-06-20,421000.0,3719000.0,4.5
2011-06-27,418000.0,3733000.0,4.51
2011-07-04,408000.0,3724000.0,4.6
2011-07-11,420000.0,3734000.0,4.51
2011-07-18,411000.0,3741000.0,4.52
2011-07-25,406000.0,3676000.0,4.55
2011-08-01,405000.0,3709000.0,4.39
2011-08-08,409000.0,3717000.0,4.32
2011-08-15,415000.0,3715000.0,4.15
2011-08-22,409000.0,3723000.0,4.22
2011-08-29,414000.0,3759000.0,4.22
2011-09-05,429000.0,3758000.0,4.12
2011-09-12,422000.0,3747000.0,4.09
2011-09-19,406000.0,3707000.0,4.09
2011-09-26,405000.0,3697000.0,4.01
2011-10-03,410000.0,3731000.0,3.94
2011-10-10,395000.0,3704000.0,4.12
2011-10-17,403000.0,3699000.0,4.11
2011-10-24,399000.0,3677000.0,4.1
2011-10-31,392000.0,3603000.0,4.0
2011-11-07,383000.0,3676000.0,3.99
2011-11-14,385000.0,3739000.0,4.0
2011-11-21,397000.0,3592000.0,3.98
2011-11-28,387000.0,3595000.0,4.0
2011-12-05,368000.0,3543000.0,3.99
2011-12-12,368000.0,3588000.0,3.94
2011-12-19,386000.0,3575000.0,3.91
2011-12-26,376000.0,3566000.0,3.95
2012-01-02,391000.0,3421000.0,3.91
2012-01-09,367000.0,3511000.0,3.89
2012-01-16,381000.0,3419000.0,3.88
2012-01-23,372000.0,3454000.0,3.98
2012-01-30,368000.0,3391000.0,3.87
2012-02-06,361000.0,3362000.0,3.87
2012-02-13,359000.0,3382000.0,3.87
2012-02-20,365000.0,3392000.0,3.95
2012-02-27,375000.0,3367000.0,3.9
2012-03-05,369000.0,3353000.0,3.88
2012-03-12,368000.0,3342000.0,3.92
2012-03-19,363000.0,3336000.0,4.08
2012-03-26,358000.0,3286000.0,3.99
2012-04-02,387000.0,3325000.0,3.98
2012-04-09,381000.0,3355000.0,3.88
2012-04-16,387000.0,3316000.0,3.9
2012-04-23,372000.0,3296000.0,3.88
2012-04-30,373000.0,3326000.0,3.84
2012-05-07,369000.0,3334000.0,3.83
2012-05-14,371000.0,3301000.0,3.79
2012-05-21,381000.0,3351000.0,3.78
2012-05-28,377000.0,3327000.0,3.75
2012-06-04,383000.0,3343000.0,3.67
2012-06-11,384000.0,3323000.0,3.71
2012-06-18,380000.0,3325000.0,3.66
2012-06-25,372000.0,3304000.0,3.66
2012-07-02,360000.0,3314000.0,3.62
2012-07-09,390000.0,3307000.0,3.56
2012-07-16,368000.0,3290000.0,3.53
2012-07-23,372000.0,3312000.0,3.49
2012-07-30,371000.0,3302000.0,3.55
2012-08-06,369000.0,3296000.0,3.59
2012-08-13,376000.0,3306000.0,3.62
2012-08-20,377000.0,3321000.0,3.66
2012-08-27,371000.0,3327000.0,3.59
2012-09-03,393000.0,3312000.0,3.55
2012-09-10,392000.0,3316000.0,3.55
2012-09-17,377000.0,3308000.0,3.49
2012-09-24,376000.0,3309000.0,3.4
2012-10-01,350000.0,3295000.0,3.36
2012-10-08,386000.0,3302000.0,3.39
2012-10-15,374000.0,3285000.0,3.37
2012-10-22,364000.0,3223000.0,3.41
2012-10-29,365000.0,3368000.0,3.39
2012-11-05,446000.0,3364000.0,3.4
2012-11-12,406000.0,3325000.0,3.34
2012-11-19,388000.0,3248000.0,3.31
2012-11-26,375000.0,3195000.0,3.32
2012-12-03,340000.0,3229000.0,3.34
2012-12-10,356000.0,3179000.0,3.32
2012-12-17,362000.0,3221000.0,3.37
2012-12-24,362000.0,3127000.0,3.35
2012-12-31,363000.0,3147000.0,3.34
2013-01-07,344000.0,3108000.0,3.4
2013-01-14,339000.0,3138000.0,3.38
2013-01-21,366000.0,3138000.0,3.42
2013-01-28,361000.0,3075000.0,3.53
2013-02-04,347000.0,3081000.0,3.53
2013-02-11,362000.0,3036000.0,3.53
2013-02-18,342000.0,3043000.0,3.56
2013-02-25,340000.0,3011000.0,3.51
2013-03-04,343000.0,3024000.0,3.52
2013-03-11,343000.0,3028000.0,3.63
2013-03-18,358000.0,3046000.0,3.54
2013-03-25,375000.0,3080000.0,3.57
2013-04-01,359000.0,3076000.0,3.54
2013-04-08,356000.0,3024000.0,3.43
2013-04-15,343000.0,3027000.0,3.41
2013-04-22,331000.0,3039000.0,3.4
2013-04-29,335000.0,3042000.0,3.35
2013-05-06,360000.0,2975000.0,3.42
2013-05-13,343000.0,3020000.0,3.51
2013-05-20,353000.0,3012000.0,3.59
2013-05-27,346000.0,2999000.0,3.81
2013-06-03,337000.0,3004000.0,3.91
2013-06-10,353000.0,2996000.0,3.98
2013-06-17,347000.0,2962000.0,3.93
2013-06-24,340000.0,3003000.0,4.46
2013-07-01,351000.0,3113000.0,4.29
2013-07-08,344000.0,3011000.0,4.51
2013-07-15,355000.0,2947000.0,4.37
2013-07-22,334000.0,3010000.0,4.31
2013-07-29,339000.0,2944000.0,4.39
2013-08-05,327000.0,2987000.0,4.4
2013-08-12,340000.0,2968000.0,4.4
2013-08-19,336000.0,2934000.0,4.58
2013-08-26,325000.0,2839000.0,4.51
2013-09-02,300000.0,2822000.0,4.57
2013-09-09,323000.0,2863000.0,4.57
2013-09-16,314000.0,2954000.0,4.5
2013-09-23,319000.0,2944000.0,4.32
2013-09-30,368000.0,2929000.0,4.22
2013-10-07,368000.0,2925000.0,4.23
2013-10-14,351000.0,2933000.0,4.28
2013-10-21,347000.0,2927000.0,4.13
2013-10-28,342000.0,2873000.0,4.1
2013-11-04,340000.0,2925000.0,4.16
2013-11-11,331000.0,2837000.0,4.35
2013-11-18,316000.0,2813000.0,4.22
2013-11-25,312000.0,2808000.0,4.29
2013-12-02,354000.0,2892000.0,4.46
2013-12-09,364000.0,2903000.0,4.42
2013-12-16,334000.0,2832000.0,4.47
2013-12-23,332000.0,2807000.0,4.48
2013-12-30,322000.0,2903000.0,4.53
2014-01-06,318000.0,2907000.0,4.51
2014-01-13,327000.0,2847000.0,4.41
2014-01-20,340000.0,2850000.0,4.39
2014-01-27,331000.0,2852000.0,4.32
2014-02-03,337000.0,2859000.0,4.23
2014-02-10,332000.0,2861000.0,4.28
2014-02-17,341000.0,2823000.0,4.33
2014-02-24,319000.0,2787000.0,4.37
2014-03-03,322000.0,2816000.0,4.28
2014-03-10,321000.0,2764000.0,4.37
2014-03-17,313000.0,2800000.0,4.32
2014-03-24,330000.0,2729000.0,4.4
2014-03-31,311000.0,2730000.0,4.41
2014-04-07,308000.0,2680000.0,4.34
2014-04-14,327000.0,2767000.0,4.27
2014-04-21,345000.0,2707000.0,4.33
2014-04-28,325000.0,2702000.0,4.29
2014-05-05,303000.0,2691000.0,4.21
2014-05-12,324000.0,2657000.0,4.2
2014-05-19,305000.0,2646000.0,4.14
2014-05-26,312000.0,2641000.0,4.12
2014-06-02,317000.0,2598000.0,4.14
2014-06-09,314000.0,2595000.0,4.2
2014-06-16,315000.0,2583000.0,4.17
2014-06-23,308000.0,2579000.0,4.14
2014-06-30,302000.0,2540000.0,4.12
2014-07-07,308000.0,2528000.0,4.15
2014-07-14,294000.0,2542000.0,4.13
2014-07-21,303000.0,2524000.0,4.13
2014-07-28,295000.0,2530000.0,4.12
2014-08-04,309000.0,2508000.0,4.14
2014-08-11,303000.0,2517000.0,4.12
2014-08-18,300000.0,2483000.0,4.1
2014-08-25,303000.0,2486000.0,4.1
2014-09-01,307000.0,2452000.0,4.1
2014-09-08,288000.0,2465000.0,4.12
2014-09-15,295000.0,2447000.0,4.23
2014-09-22,290000.0,2427000.0,4.2
2014-09-29,293000.0,2441000.0,4.19
2014-10-06,281000.0,2409000.0,4.12
2014-10-13,290000.0,2437000.0,3.97
2014-10-20,291000.0,2406000.0,3.92
2014-10-27,280000.0,2436000.0,3.98
2014-11-03,291000.0,2384000.0,4.02
2014-11-10,293000.0,2351000.0,4.01
2014-11-17,303000.0,2389000.0,3.99
2014-11-24,291000.0,2484000.0,3.97
2014-12-01,291000.0,2381000.0,3.89
2014-12-08,286000.0,2379000.0,3.93
2014-12-15,276000.0,2338000.0,3.8
2014-12-22,285000.0,2422000.0,3.83
2014-12-29,294000.0,2381000.0,3.87
2015-01-05,304000.0,2400000.0,3.73
2015-01-12,298000.0,2336000.0,3.66
2015-01-19,261000.0,2335000.0,3.63
2015-01-26,281000.0,2297000.0,3.66
2015-02-02,298000.0,2344000.0,3.59
2015-02-09,285000.0,2319000.0,3.69
2015-02-16,305000.0,2341000.0,3.76
2015-02-23,317000.0,2357000.0,3.8
2015-03-02,293000.0,2361000.0,3.75
2015-03-09,290000.0,2361000.0,3.86
2015-03-16,284000.0,2306000.0,3.78
2015-03-23,269000.0,2278000.0,3.69
2015-03-30,282000.0,2273000.0,3.7
2015-04-06,298000.0,2320000.0,3.66
2015-04-13,295000.0,2279000.0,3.67
2015-04-20,269000.0,2254000.0,3.65
2015-04-27,267000.0,2261000.0,3.68
2015-05-04,271000.0,2253000.0,3.8
2015-05-11,276000.0,2258000.0,3.85
2015-05-18,281000.0,2236000.0,3.84
2015-05-25,275000.0,2294000.0,3.87
2015-06-01,278000.0,2250000.0,3.87
2015-06-08,269000.0,2268000.0,4.04
2015-06-15,273000.0,2265000.0,4.0
2015-06-22,275000.0,2312000.0,4.02
2015-06-29,292000.0,2233000.0,4.08
2015-07-06,285000.0,2226000.0,4.04
2015-07-13,265000.0,2267000.0,4.09
2015-07-20,269000.0,2253000.0,4.04
2015-07-27,270000.0,2257000.0,3.98
2015-08-03,274000.0,2247000.0,3.91
2015-08-10,279000.0,2256000.0,3.94
2015-08-17,274000.0,2252000.0,3.93
2015-08-24,279000.0,2258000.0,3.84
2015-08-31,273000.0,2243000.0,3.89
2015-09-07,264000.0,2255000.0,3.9
2015-09-14,269000.0,2234000.0,3.91
2015-09-21,272000.0,2240000.0,3.86
2015-09-28,267000.0,2207000.0,3.85
2015-10-05,265000.0,2214000.0,3.76
2015-10-12,264000.0,2194000.0,3.82
2015-10-19,264000.0,2218000.0,3.79
2015-10-26,275000.0,2205000.0,3.76
2015-11-02,276000.0,2209000.0,3.87
2015-11-09,272000.0,2185000.0,3.98
2015-11-16,261000.0,2181000.0,3.97
2015-11-23,265000.0,2259000.0,3.95
2015-11-30,280000.0,2242000.0,3.93
2015-12-07,268000.0,2190000.0,3.95
2015-12-14,260000.0,2176000.0,3.97
2015-12-21,276000.0,2207000.0,3.96
2015-12-28,273000.0,2218000.0,4.01
2016-01-04,284000.0,2190000.0,3.97
2016-01-11,290000.0,2221000.0,3.92
2016-01-18,269000.0,2199000.0,3.81
2016-01-25,282000.0,2210000.0,3.79
2016-02-01,266000.0,2213000.0,3.72
2016-02-08,262000.0,2206000.0,3.65
2016-02-15,270000.0,2203000.0,3.65
2016-02-22,269000.0,2180000.0,3.62
2016-02-29,255000.0,2203000.0,3.64
2016-03-07,263000.0,2163000.0,3.68
2016-03-14,264000.0,2138000.0,3.73
2016-03-21,271000.0,2165000.0,3.71
2016-03-28,273000.0,2151000.0,3.71
2016-04-04,263000.0,2139000.0,3.59
2016-04-11,257000.0,2135000.0,3.58
2016-04-18,259000.0,2137000.0,3.59
2016-04-25,278000.0,2183000.0,3.66
2016-05-02,289000.0,2185000.0,3.61
2016-05-09,279000.0,2177000.0,3.57
2016-05-16,267000.0,2186000.0,3.58
2016-05-23,263000.0,2131000.0,3.64
2016-05-30,265000.0,2170000.0,3.66
2016-06-06,273000.0,2158000.0,3.6
2016-06-13,261000.0,2160000.0,3.54
2016-06-20,262000.0,2139000.0,3.56
2016-06-27,255000.0,2131000.0,3.48
2016-07-04,252000.0,2125000.0,3.41
2016-07-11,260000.0,2140000.0,3.42
2016-07-18,264000.0,2134000.0,3.45
2016-07-25,266000.0,2143000.0,3.48
2016-08-01,265000.0,2157000.0,3.43
2016-08-08,264000.0,2137000.0,3.45
2016-08-15,264000.0,2148000.0,3.43
2016-08-22,261000.0,2138000.0,3.43
2016-08-29,257000.0,2149000.0,3.46
2016-09-05,252000.0,2110000.0,3.44
2016-09-12,250000.0,2098000.0,3.5
2016-09-19,247000.0,2081000.0,3.48
2016-09-26,245000.0,2080000.0,3.42
2016-10-03,250000.0,2081000.0,3.42
2016-10-10,263000.0,2069000.0,3.47
2016-10-17,256000.0,2066000.0,3.52
2016-10-24,265000.0,2067000.0,3.47
2016-10-31,250000.0,2046000.0,3.54
2016-11-07,232000.0,2045000.0,3.57
2016-11-14,246000.0,2050000.0,3.94
2016-11-21,255000.0,2038000.0,4.03
2016-11-28,248000.0,2029000.0,4.08
2016-12-05,252000.0,2030000.0,4.13
2016-12-12,260000.0,2078000.0,4.16
2016-12-19,257000.0,2077000.0,4.3
2016-12-26,244000.0,2028000.0,4.32
2017-01-02,245000.0,2080000.0,4.2
2017-01-09,240000.0,2099000.0,4.12
2017-01-16,250000.0,2067000.0,4.09
2017-01-23,241000.0,2078000.0,4.19
2017-01-30,230000.0,2064000.0,4.19
2017-02-06,233000.0,2076000.0,4.17
2017-02-13,237000.0,2034000.0,4.15
2017-02-20,221000.0,2065000.0,4.16
2017-02-27,236000.0,2020000.0,4.1
2017-03-06,228000.0,2002000.0,4.21
2017-03-13,235000.0,2021000.0,4.3
2017-03-20,236000.0,2027000.0,4.23
2017-03-27,216000.0,1990000.0,4.14
2017-04-03,222000.0,1968000.0,4.1
2017-04-10,231000.0,1961000.0,4.08
2017-04-17,238000.0,1962000.0,3.97
2017-04-24,232000.0,1896000.0,4.03
2017-05-01,233000.0,1892000.0,4.02
2017-05-08,234000.0,1902000.0,4.05
2017-05-15,236000.0,1900000.0,4.02
2017-05-22,253000.0,1891000.0,3.95
2017-05-29,251000.0,1909000.0,3.94
2017-06-05,245000.0,1914000.0,3.89
2017-06-12,249000.0,1915000.0,3.91
2017-06-19,247000.0,1929000.0,3.9
2017-06-26,256000.0,1911000.0,3.88
2017-07-03,259000.0,1942000.0,3.96
2017-07-10,245000.0,1929000.0,4.03
2017-07-17,249000.0,1928000.0,3.96
2017-07-24,245000.0,1926000.0,3.92
2017-07-31,254000.0,1928000.0,3.93
2017-08-07,245000.0,1926000.0,3.9
2017-08-14,245000.0,1928000.0,3.89
2017-08-21,247000.0,1912000.0,3.86
2017-08-28,297000.0,1911000.0,3.82
2017-09-04,280000.0,1939000.0,3.78
2017-09-11,261000.0,1872000.0,3.78
2017-09-18,264000.0,1871000.0,3.83
2017-09-25,260000.0,1871000.0,3.83
2017-10-02,252000.0,1869000.0,3.85
2017-10-09,235000.0,1902000.0,3.91
2017-10-16,241000.0,1913000.0,3.88
2017-10-23,241000.0,1927000.0,3.94
2017-10-30,248000.0,1939000.0,3.94
2017-11-06,254000.0,1944000.0,3.9
2017-11-13,246000.0,1974000.0,3.95
2017-11-20,243000.0,1997000.0,3.92
2017-11-27,241000.0,1953000.0,3.9
2017-12-04,229000.0,1984000.0,3.94
2017-12-11,244000.0,2006000.0,3.93
2017-12-18,251000.0,1979000.0,3.94
2017-12-25,248000.0,1933000.0,3.99
2018-01-01,252000.0,1971000.0,3.95
2018-01-08,230000.0,1972000.0,3.99
2018-01-15,231000.0,1990000.0,4.04
2018-01-22,228000.0,1985000.0,4.15
2018-01-29,224000.0,1996000.0,4.22
2018-02-05,225000.0,1959000.0,4.32
2018-02-12,219000.0,1985000.0,4.38
2018-02-19,216000.0,1957000.0,4.4
2018-02-26,228000.0,1960000.0,4.43
2018-03-05,223000.0,1948000.0,4.46
2018-03-12,225000.0,1959000.0,4.44
2018-03-19,221000.0,1917000.0,4.45
2018-03-26,232000.0,1943000.0,4.44
2018-04-02,234000.0,1949000.0,4.4
2018-04-09,236000.0,1900000.0,4.42
2018-04-16,207000.0,1827000.0,4.47
2018-04-23,209000.0,1834000.0,4.58
2018-04-30,211000.0,1765000.0,4.55
2018-05-07,222000.0,1769000.0,4.55
2018-05-14,230000.0,1751000.0,4.61
2018-05-21,222000.0,1737000.0,4.66
2018-05-28,223000.0,1690000.0,4.56
2018-06-04,222000.0,1693000.0,4.54
2018-06-11,218000.0,1671000.0,4.62
2018-06-18,222000.0,1671000.0,4.57
2018-06-25,228000.0,1672000.0,4.55
2018-07-02,216000.0,1676000.0,4.52
2018-07-09,205000.0,1659000.0,4.53
2018-07-16,210000.0,1624000.0,4.52
2018-07-23,207000.0,1657000.0,4.54
2018-07-30,210000.0,1624000.0,4.6
2018-08-06,206000.0,1625000.0,4.59
2018-08-13,207000.0,1605000.0,4.53
2018-08-20,211000.0,1602000.0,4.51
2018-08-27,201000.0,1575000.0,4.52
2018-09-03,204000.0,1538000.0,4.54
2018-09-10,206000.0,1544000.0,4.6
2018-09-17,205000.0,1545000.0,4.65
2018-09-24,210000.0,1553000.0,4.72
2018-10-01,211000.0,1565000.0,4.71
2018-10-08,208000.0,1588000.0,4.9
2018-10-15,217000.0,1603000.0,4.85
2018-10-22,216000.0,1615000.0,4.86
2018-10-29,218000.0,1642000.0,4.83
2018-11-05,221000.0,1665000.0,4.94
2018-11-12,225000.0,1749000.0,4.94
2018-11-19,237000.0,1684000.0,4.81
2018-11-26,232000.0,1694000.0,4.81
2018-12-03,208000.0,1745000.0,4.75
2018-12-10,217000.0,1756000.0,4.63
2018-12-17,228000.0,1770000.0,4.62
2018-12-24,238000.0,1783000.0,4.55
2018-12-31,225000.0,1766000.0,4.51
2019-01-07,218000.0,1780000.0,4.45
2019-01-14,214000.0,1813000.0,4.45
2019-01-21,234000.0,1759000.0,4.45
2019-01-28,232000.0,1806000.0,4.46
2019-02-04,226000.0,1778000.0,4.41
2019-02-11,211000.0,1826000.0,4.37
2019-02-18,221000.0,1796000.0,4.35
2019-02-25,216000.0,1807000.0,4.35
2019-03-04,218000.0,1792000.0,4.41
2019-03-11,212000.0,1800000.0,4.31
2019-03-18,210000.0,1760000.0,4.28
2019-03-25,203000.0,1742000.0,4.06
2019-04-01,196000.0,1680000.0,4.08
2019-04-08,197000.0,1664000.0,4.12
2019-04-15,222000.0,1659000.0,4.17
2019-04-22,224000.0,1663000.0,4.2
2019-04-29,225000.0,1627000.0,4.14
2019-05-06,212000.0,1635000.0,4.1
2019-05-13,215000.0,1621000.0,4.07
2019-05-20,222000.0,1629000.0,4.06
2019-05-27,223000.0,1631000.0,3.99
2019-06-03,226000.0,1608000.0,3.82
2019-06-10,217000.0,1634000.0,3.82
2019-06-17,234000.0,1625000.0,3.84
2019-06-24,226000.0,1657000.0,3.73
2019-07-01,215000.0,1633000.0,3.75
2019-07-08,211000.0,1634000.0,3.75
2019-07-15,202000.0,1623000.0,3.81
2019-07-22,206000.0,1634000.0,3.75
2019-07-29,208000.0,1656000.0,3.75
2019-08-05,212000.0,1618000.0,3.6
2019-08-12,207000.0,1629000.0,3.6
2019-08-19,213000.0,1604000.0,3.55
2019-08-26,215000.0,1591000.0,3.58
2019-09-02,207000.0,1596000.0,3.49
2019-09-09,205000.0,1567000.0,3.56
2019-09-16,211000.0,1561000.0,3.73
2019-09-23,215000.0,1600000.0,3.64
2019-09-30,209000.0,1602000.0,3.65
2019-10-07,215000.0,1611000.0,3.57
2019-10-14,210000.0,1628000.0,3.69
2019-10-21,215000.0,1633000.0,3.75
2019-10-28,214000.0,1646000.0,3.78
2019-11-04,227000.0,1668000.0,3.69
2019-11-11,229000.0,1702000.0,3.75
2019-11-18,221000.0,1702000.0,3.66
2019-11-25,231000.0,1708000.0,3.68
2019-12-02,247000.0,1728000.0,3.68
2019-12-09,236000.0,1753000.0,3.73
2019-12-16,230000.0,1754000.0,3.73
2019-12-23,231000.0,1843000.0,3.74
2019-12-30,224000.0,1827000.0,3.72
2020-01-06,207000.0,1804000.0,3.64
2020-01-13,221000.0,1774000.0,3.65
2020-01-20,210000.0,1796000.0,3.6
2020-01-27,207000.0,1755000.0,3.51
2020-02-03,202000.0,1782000.0,3.45
2020-02-10,209000.0,1760000.0,3.47
2020-02-17,218000.0,1783000.0,3.49
2020-02-24,215000.0,1771000.0,3.45
2020-03-02,208000.0,1753000.0,3.29
2020-03-09,273000.0,1844000.0,3.36
2020-03-16,2914000.0,3238000.0,3.65
2020-03-23,5946000.0,8004000.0,3.5
2020-03-30,6137000.0,12396000.0,3.33
2020-04-06,4869000.0,16193000.0,3.33
2020-04-13,4201000.0,17789000.0,3.31
2020-04-20,3446000.0,21750000.0,3.33
2020-04-27,2796000.0,20939000.0,3.23
2020-05-04,2335000.0,23130000.0,3.26
2020-05-11,2176000.0,19153000.0,3.28
2020-05-18,1921000.0,19194000.0,3.24
2020-05-25,1639000.0,19216000.0,3.15
2020-06-01,1575000.0,18743000.0,3.18
2020-06-08,1473000.0,17860000.0,3.21
2020-06-15,1467000.0,17501000.0,3.13
2020-06-22,1446000.0,16610000.0,3.13
2020-06-29,1413000.0,17273000.0,3.07
2020-07-06,1468000.0,16251000.0,3.03
2020-07-13,1393000.0,16799000.0,2.98
2020-07-20,1260000.0,15929000.0,3.01
2020-07-27,1044000.0,15255000.0,2.99
2020-08-03,884000.0,14184000.0,2.88
2020-08-10,927000.0,13910000.0,2.96
2020-08-17,876000.0,13217000.0,2.99
2020-08-24,881000.0,13501000.0,2.91
2020-08-31,892000.0,12765000.0,2.93
2020-09-07,861000.0,12684000.0,2.86
2020-09-14,859000.0,11367000.0,2.87
2020-09-21,795000.0,10481000.0,2.9
2020-09-28,785000.0,9270000.0,2.88
2020-10-05,839000.0,8425000.0,2.87
2020-10-12,804000.0,7777000.0,2.81
2020-10-19,776000.0,7180000.0,2.8
2020-10-26,773000.0,6705000.0,2.81
2020-11-02,737000.0,6341000.0,2.78
2020-11-09,738000.0,6088000.0,2.84
2020-11-16,793000.0,5580000.0,2.72
2020-11-23,737000.0,5784000.0,2.72
2020-11-30,873000.0,5609000.0,2.71
2020-12-07,886000.0,5416000.0,2.71
2020-12-14,815000.0,5332000.0,2.67
2020-12-21,773000.0,5181000.0,2.66
2020-12-28,803000.0,5330000.0,2.67
2021-01-04,890000.0,5069000.0,2.65
2021-01-11,844000.0,4877000.0,2.79
2021-01-18,799000.0,4789000.0,2.77
2021-01-25,803000.0,4658000.0,2.73
2021-02-01,812000.0,4599000.0,2.73
2021-02-08,802000.0,4495000.0,2.73
2021-02-15,702000.0,4406000.0,2.81
2021-02-22,704000.0,4227000.0,2.97
2021-03-01,693000.0,4185000.0,3.02
2021-03-08,699000.0,3970000.0,3.05
2021-03-15,627000.0,3887000.0,3.09
2021-03-22,658000.0,3859000.0,3.17
2021-03-29,645000.0,3830000.0,3.18
2021-04-05,571000.0,3779000.0,3.13
2021-04-12,566000.0,3776000.0,3.04
2021-04-19,574000.0,3767000.0,2.97
2021-04-26,517000.0,3756000.0,2.98
2021-05-03,494000.0,3737000.0,2.96
2021-05-10,467000.0,3618000.0,2.94
2021-05-17,441000.0,3575000.0,3.0
2021-05-24,427000.0,3422000.0,2.95
2021-05-31,420000.0,3350000.0,2.99
2021-06-07,428000.0,3268000.0,2.96
2021-06-14,422000.0,3263000.0,2.93
2021-06-21,369000.0,3316000.0,3.02
2021-06-28,371000.0,3182000.0,2.98
2021-07-05,332000.0,3069000.0,2.9
2021-07-12,387000.0,3142000.0,2.88
2021-07-19,380000.0,2868000.0,2.78
2021-07-26,380000.0,2793000.0,2.8
2021-08-02,361000.0,2815000.0,2.77
2021-08-09,368000.0,2805000.0,2.87
2021-08-16,358000.0,2736000.0,2.86
2021-08-23,353000.0,2789000.0,2.87
2021-08-30,337000.0,2611000.0,2.87
2021-09-06,344000.0,2756000.0,2.88
2021-09-13,367000.0,2803000.0,2.86
2021-09-20,374000.0,2722000.0,2.88
2021-09-27,314000.0,2624000.0,3.01
2021-10-04,290000.0,2536000.0,2.99
2021-10-11,290000.0,2268000.0,3.05
2021-10-18,268000.0,2173000.0,3.09
2021-10-25,262000.0,2199000.0,3.14
2021-11-01,251000.0,2041000.0,3.09
2021-11-08,250000.0,1970000.0,2.98
2021-11-15,223000.0,1807000.0,3.1
2021-11-22,222000.0,1876000.0,3.1
2021-11-29,207000.0,1767000.0,3.11
2021-12-06,227000.0,1769000.0,3.1
2021-12-13,215000.0,1625000.0,3.12
2021-12-20,216000.0,1705000.0,3.05
2021-12-27,227000.0,1690000.0,3.11
2022-01-03,247000.0,1721000.0,3.22
2022-01-10,245000.0,1697000.0,3.45
2022-01-17,238000.0,1706000.0,3.56
2022-01-24,231000.0,1692000.0,3.55
2022-01-31,210000.0,1667000.0,3.55
2022-02-07,234000.0,1634000.0,3.69
2022-02-14,225000.0,1614000.0,3.92
2022-02-21,209000.0,1610000.0,3.89
2022-02-28,222000.0,1581000.0,3.76
2022-03-07,217000.0,1538000.0,3.85
2022-03-14,207000.0,1518000.0,4.16
2022-03-21,214000.0,1528000.0,4.42
2022-03-28,215000.0,1491000.0,4.67
2022-04-04,213000.0,1426000.0,4.72
2022-04-11,209000.0,1428000.0,5.0
2022-04-18,210000.0,1422000.0,5.11
2022-04-25,219000.0,1380000.0,5.1
2022-05-02,204000.0,1367000.0,5.27
2022-05-09,225000.0,1374000.0,5.3
2022-05-16,211000.0,1360000.0,5.25
2022-05-23,200000.0,1364000.0,5.1
2022-05-30,214000.0,1349000.0,5.09
2022-06-06,213000.0,1359000.0,5.23
2022-06-13,215000.0,1362000.0,5.78
2022-06-20,212000.0,1403000.0,5.81
2022-06-27,215000.0,1363000.0,5.7
2022-07-04,212000.0,1371000.0,5.3
2022-07-11,216000.0,1392000.0,5.51
2022-07-18,220000.0,1420000.0,5.54
2022-07-25,228000.0,1429000.0,5.3
